log_price,accommodates,bathrooms,bedrooms,beds,number_of_reviews,review_scores_rating
4.4998096703302615,1,1.0,1.0,1.0,6,97.0
6.2633982625916245,7,3.0,3.0,4.0,5,100.0
4.584967478670572,4,1.0,0.0,2.0,3,93.0
3.4011973816621555,2,2.0,1.0,1.0,8,95.0
3.8918202981106265,2,1.5,1.0,1.0,8,98.0
4.4998096703302615,2,1.0,1.0,1.0,24,99.0
5.043425116919247,4,2.0,2.0,2.0,23,97.0
5.521460917862246,4,1.0,1.0,2.0,8,100.0
5.521460917862246,2,1.0,0.0,1.0,1,100.0
4.3694478524670215,3,1.0,1.0,3.0,55,95.0
4.543294782270004,2,1.0,1.0,1.0,43,99.0
4.691347882229144,4,1.0,1.0,2.0,140,97.0
4.174387269895637,1,1.0,1.0,1.0,24,100.0
5.298317366548036,4,1.0,1.0,2.0,7,89.0
4.4998096703302615,2,1.5,1.0,1.0,4,95.0
4.219507705176107,1,1.0,1.0,1.0,31,99.0
4.867534450455582,3,1.0,1.0,2.0,38,100.0
4.174387269895637,2,1.0,1.0,1.0,5,100.0
4.442651256490317,6,1.0,1.0,1.0,57,94.0
4.330733340286331,1,1.0,1.0,1.0,115,91.0
3.871201010907892,4,1.0,1.0,2.0,5,100.0
5.298317366548036,4,1.0,2.0,2.0,1,100.0
3.828641396489095,3,1.0,1.0,2.0,2,100.0
4.276666119016055,2,1.0,1.0,1.0,44,97.0
4.477336814478207,2,1.0,1.0,1.0,141,99.0
5.416100402204419,8,2.0,2.0,4.0,11,93.0
4.787491742782046,2,1.0,1.0,1.0,5,100.0
4.3694478524670215,3,1.5,1.0,2.0,8,83.0
6.579251212010101,4,2.5,2.0,2.0,63,99.0
5.389071729816501,4,1.0,1.0,2.0,5,92.0
3.8918202981106265,2,1.0,1.0,1.0,5,95.0
4.382026634673881,1,1.0,1.0,1.0,1,100.0
4.8283137373023015,2,1.0,0.0,1.0,1,100.0
4.0943445622221,1,1.0,1.0,1.0,1,100.0
4.382026634673881,3,1.0,2.0,2.0,44,95.0
5.293304824724492,6,1.0,2.0,2.0,15,85.0
4.382026634673881,3,1.5,1.0,1.0,6,100.0
5.135798437050261,4,1.0,1.0,1.0,3,100.0
4.23410650459726,1,1.0,1.0,1.0,2,100.0
5.272999558563747,5,1.0,2.0,3.0,8,95.0
4.59511985013459,2,1.0,1.0,1.0,15,100.0
4.787491742782046,2,1.0,1.0,1.0,1,100.0
5.613128106388071,13,1.5,3.0,8.0,1,80.0
6.727431724850855,2,1.0,1.0,1.0,8,96.0
4.553876891600541,1,1.0,1.0,1.0,2,80.0
4.48863636973214,2,1.0,1.0,1.0,69,94.0
5.68697535633982,6,1.0,2.0,4.0,25,91.0
4.941642422609304,2,1.0,0.0,1.0,2,80.0
4.700480365792417,4,1.0,2.0,1.0,2,100.0
5.3706380281276624,4,1.5,2.0,4.0,53,91.0
6.309918278226516,10,3.0,4.0,3.0,6,88.0
5.298317366548036,2,1.0,1.0,1.0,2,100.0
4.442651256490317,1,1.0,3.0,1.0,18,97.0
4.174387269895637,3,1.0,1.0,2.0,7,96.0
5.521460917862246,3,1.0,1.0,2.0,1,100.0
4.31748811353631,2,1.0,1.0,1.0,5,100.0
4.890349128221754,4,1.0,2.0,2.0,52,98.0
5.010635294096256,3,1.0,0.0,2.0,5,100.0
4.248495242049359,5,1.0,1.0,3.0,14,96.0
3.737669618283368,1,1.0,1.0,6.0,134,94.0
4.836281906951479,2,1.0,1.0,1.0,212,98.0
4.718498871295094,4,1.0,1.0,1.0,18,90.0
4.787491742782046,2,1.0,1.0,1.0,2,90.0
4.262679877041316,4,1.0,1.0,3.0,20,98.0
5.135798437050261,3,1.0,1.0,2.0,26,92.0
5.521460917862246,4,2.0,1.0,1.0,16,99.0
7.240649694255465,6,4.0,2.0,2.0,8,100.0
4.941642422609304,2,1.0,1.0,1.0,2,100.0
4.442651256490317,2,1.0,1.0,1.0,78,93.0
6.476972362889682,8,2.0,3.0,5.0,27,93.0
5.926926025970412,5,2.0,3.0,3.0,2,80.0
5.978885764901122,6,2.0,3.0,4.0,4,93.0
5.056245805348309,6,2.0,2.0,3.0,5,96.0
4.605170185988092,5,1.0,2.0,2.0,6,90.0
5.298317366548036,4,1.0,2.0,2.0,13,97.0
4.74493212836325,2,1.0,1.0,1.0,10,92.0
5.389071729816501,2,1.0,0.0,1.0,8,90.0
5.926926025970412,5,2.0,3.0,3.0,10,98.0
5.062595033026967,5,2.0,2.0,3.0,50,96.0
5.105945473900579,2,1.0,1.0,1.0,21,96.0
5.214935757608987,2,1.0,0.0,1.0,10,92.0
5.003946305945459,4,1.0,2.0,2.0,21,96.0
4.4998096703302615,2,2.0,1.0,1.0,41,86.0
4.787491742782046,2,1.0,2.0,2.0,35,93.0
5.010635294096256,2,1.0,1.0,1.0,2,100.0
5.1647859739235145,3,1.0,1.0,2.0,38,95.0
4.31748811353631,1,1.0,1.0,1.0,5,96.0
3.80666248977032,2,2.0,1.0,1.0,43,91.0
4.787491742782046,5,2.0,2.0,2.0,7,83.0
4.127134385045092,2,1.0,1.0,1.0,45,96.0
4.59511985013459,4,1.0,0.0,2.0,81,94.0
4.007333185232471,2,1.0,1.0,1.0,2,100.0
3.80666248977032,2,1.0,1.0,1.0,3,100.0
5.4380793089231965,3,1.0,1.0,1.0,5,80.0
5.0998664278242005,2,1.0,1.0,1.0,14,94.0
3.912023005428147,2,1.0,1.0,1.0,1,60.0
4.787491742782046,2,1.0,1.0,1.0,17,89.0
4.859812404361672,5,1.0,2.0,4.0,20,78.0
4.787491742782046,2,1.0,1.0,1.0,41,94.0
5.010635294096256,2,2.0,2.0,1.0,6,100.0
5.1647859739235145,4,1.0,2.0,2.0,31,97.0
3.951243718581428,2,1.0,1.0,1.0,15,87.0
4.553876891600541,1,1.0,1.0,1.0,25,97.0
5.521460917862246,2,1.5,2.0,1.0,23,98.0
4.043051267834549,1,2.0,1.0,1.0,3,100.0
4.59511985013459,4,1.0,0.0,2.0,111,83.0
4.290459441148391,3,1.0,1.0,2.0,2,100.0
3.912023005428147,2,1.0,1.0,1.0,15,95.0
4.127134385045092,2,1.0,1.0,1.0,42,98.0
4.262679877041316,2,1.0,1.0,1.0,35,90.0
5.703782474656202,5,2.0,2.0,2.0,10,96.0
4.4998096703302615,3,1.0,1.0,2.0,37,99.0
5.521460917862246,2,1.0,1.0,2.0,59,93.0
4.859812404361672,2,1.0,1.0,1.0,38,98.0
4.248495242049359,2,1.0,1.0,1.0,64,97.0
5.393627546352364,4,1.0,2.0,2.0,17,94.0
5.786897381366707,8,2.0,3.0,5.0,2,100.0
5.1647859739235145,3,1.0,1.0,1.0,16,85.0
5.181783550292085,2,1.0,0.0,1.0,5,88.0
3.912023005428147,1,1.0,1.0,1.0,10,100.0
4.248495242049359,5,1.0,2.0,3.0,14,93.0
5.703782474656202,4,1.5,2.0,2.0,60,97.0
4.700480365792417,2,1.0,1.0,1.0,2,80.0
4.48863636973214,2,4.0,1.0,1.0,104,98.0
5.703782474656202,6,2.0,2.0,2.0,19,93.0
4.127134385045092,1,0.5,1.0,1.0,52,96.0
5.1929568508902095,8,1.0,3.0,4.0,38,95.0
4.007333185232471,2,1.0,1.0,1.0,39,97.0
5.247024072160486,4,2.5,2.0,2.0,3,100.0
4.976733742420574,6,2.0,2.0,3.0,15,87.0
4.30406509320417,5,1.0,2.0,2.0,4,95.0
5.093750200806762,4,1.0,1.0,1.0,73,85.0
5.521460917862246,3,1.0,2.0,2.0,65,92.0
4.59511985013459,2,1.0,1.0,1.0,6,100.0
4.3694478524670215,2,1.0,1.0,1.0,7,86.0
4.248495242049359,2,1.0,1.0,1.0,10,98.0
5.356586274672011,4,1.5,3.0,3.0,5,80.0
5.017279836814924,6,1.0,3.0,3.0,114,88.0
5.814130531825067,6,1.0,4.0,4.0,2,90.0
4.174387269895637,4,1.5,1.0,1.0,6,100.0
4.653960350157523,2,2.0,1.0,1.0,272,98.0
5.220355825078324,2,1.0,1.0,1.0,2,100.0
4.867534450455582,2,1.0,1.0,2.0,13,98.0
3.5263605246161616,1,1.0,1.0,1.0,5,100.0
5.298317366548036,2,1.0,1.0,1.0,27,92.0
4.442651256490317,2,1.0,1.0,1.0,62,100.0
3.6375861597263857,2,1.0,1.0,1.0,2,100.0
4.477336814478207,2,1.0,1.0,1.0,3,93.0
4.02535169073515,3,1.0,1.0,2.0,1,80.0
4.127134385045092,2,1.0,1.0,1.0,4,100.0
4.59511985013459,2,1.0,0.0,1.0,173,99.0
4.553876891600541,2,1.0,1.0,1.0,38,98.0
4.394449154672439,1,1.0,1.0,1.0,12,100.0
5.010635294096256,4,1.0,1.0,4.0,2,100.0
4.859812404361672,2,1.0,0.0,1.0,6,100.0
4.59511985013459,2,1.0,1.0,1.0,306,97.0
4.934473933130692,1,1.0,0.0,1.0,1,100.0
4.553876891600541,3,1.0,1.0,1.0,46,99.0
4.852030263919617,3,1.0,0.0,1.0,8,95.0
4.867534450455582,2,1.0,1.0,1.0,87,97.0
4.4998096703302615,2,2.0,1.0,1.0,3,93.0
3.4011973816621555,3,1.0,1.0,1.0,199,91.0
5.703782474656202,5,2.0,2.0,2.0,25,85.0
4.990432586778736,5,1.0,1.0,4.0,17,99.0
6.551080335043403,8,2.0,3.0,3.0,11,96.0
5.521460917862246,3,1.0,1.0,2.0,8,100.0
5.003946305945459,2,1.0,1.0,1.0,5,100.0
4.59511985013459,2,1.0,0.0,1.0,3,100.0
5.4380793089231965,3,2.0,1.0,1.0,1,100.0
5.298317366548036,4,2.0,2.0,2.0,19,99.0
4.68213122712422,2,1.0,1.0,1.0,2,90.0
4.0943445622221,1,1.5,1.0,1.0,16,96.0
3.688879454113936,1,2.0,1.0,1.0,15,99.0
5.010635294096256,2,1.0,1.0,1.0,10,82.0
4.442651256490317,2,1.0,0.0,1.0,95,96.0
5.272999558563747,2,1.0,1.0,1.0,3,100.0
5.9532433342877855,4,2.0,2.0,2.0,10,100.0
6.1092475827643655,6,1.0,3.0,3.0,20,100.0
4.859812404361672,4,1.0,1.0,2.0,90,99.0
5.231108616854587,7,2.0,3.0,5.0,6,93.0
5.298317366548036,2,1.0,1.0,1.0,14,96.0
4.700480365792417,3,1.0,1.0,1.0,8,100.0
4.4067192472642525,2,1.0,1.0,1.0,30,98.0
4.8283137373023015,2,1.0,1.0,1.0,5,96.0
5.010635294096256,4,1.0,1.0,2.0,19,99.0
3.912023005428147,2,1.0,1.0,2.0,10,78.0
3.555348061489413,1,1.0,1.0,1.0,12,88.0
5.135798437050261,5,1.0,2.0,3.0,23,93.0
3.688879454113936,1,1.0,1.0,1.0,4,100.0
5.293304824724492,4,1.0,2.0,2.0,1,100.0
6.1092475827643655,6,2.5,3.0,3.0,4,100.0
4.787491742782046,6,2.0,2.0,2.0,9,93.0
5.293304824724492,16,3.0,4.0,6.0,88,90.0
5.298317366548036,2,1.0,0.0,2.0,16,96.0
6.476972362889682,4,1.0,2.0,2.0,69,87.0
5.393627546352364,5,1.0,2.0,2.0,2,100.0
4.442651256490317,4,1.0,2.0,2.0,40,79.0
5.594711379601837,12,2.0,3.0,8.0,25,96.0
5.6594822157596205,2,1.0,0.0,1.0,2,100.0
4.59511985013459,2,1.0,1.0,1.0,7,97.0
5.811140992976701,6,2.0,2.0,3.0,41,100.0
4.382026634673881,1,1.0,1.0,1.0,4,87.0
4.787491742782046,2,1.0,1.0,1.0,1,100.0
6.214608098422191,14,4.0,6.0,12.0,23,95.0
4.430816798843313,2,1.0,1.0,1.0,19,99.0
5.075173815233828,5,1.0,2.0,2.0,18,99.0
4.941642422609304,2,1.0,0.0,1.0,3,100.0
4.5217885770490405,2,1.0,0.0,1.0,198,97.0
5.017279836814924,2,1.0,1.0,1.0,12,92.0
4.976733742420574,2,1.0,1.0,1.0,22,90.0
4.4998096703302615,6,1.0,1.0,1.0,143,91.0
4.934473933130692,2,1.0,0.0,1.0,29,99.0
5.393627546352364,2,1.0,0.0,1.0,51,99.0
4.174387269895637,2,1.0,1.0,2.0,14,93.0
4.0943445622221,6,1.0,1.0,3.0,1,80.0
4.605170185988092,2,1.0,0.0,1.0,2,100.0
5.293304824724492,2,1.0,1.0,1.0,26,91.0
5.068904202220232,2,1.0,1.0,2.0,30,94.0
4.0943445622221,2,1.0,1.0,1.0,2,90.0
5.407171771460121,6,2.0,2.0,2.0,68,93.0
4.8283137373023015,2,3.5,1.0,2.0,1,100.0
4.007333185232471,2,1.0,1.0,1.0,3,70.0
4.941642422609304,1,1.0,0.0,1.0,30,91.0
5.298317366548036,6,2.5,2.0,2.0,5,100.0
4.07753744390572,3,1.5,1.0,2.0,2,90.0
4.31748811353631,5,1.0,2.0,3.0,49,91.0
5.666426688112433,14,2.5,4.0,10.0,49,92.0
4.31748811353631,2,1.0,1.0,2.0,40,92.0
5.010635294096256,6,2.5,2.0,2.0,20,88.0
5.010635294096256,2,1.0,0.0,1.0,8,100.0
4.174387269895637,2,1.0,1.0,1.0,2,70.0
4.691347882229144,5,1.0,2.0,3.0,80,97.0
4.0943445622221,2,1.0,1.0,1.0,2,100.0
4.795790545596741,2,1.0,1.0,1.0,45,95.0
3.6635616461296463,4,1.0,1.0,3.0,17,88.0
4.787491742782046,2,1.5,1.0,1.0,47,92.0
4.31748811353631,1,1.0,1.0,1.0,13,94.0
5.5174528964647065,2,1.0,1.0,2.0,9,91.0
3.912023005428147,2,1.5,1.0,1.0,1,100.0
4.718498871295094,2,1.0,2.0,3.0,1,100.0
5.298317366548036,4,1.0,2.0,2.0,14,89.0
4.934473933130692,6,2.0,2.0,3.0,24,92.0
5.1298987149230735,2,1.0,0.0,1.0,16,96.0
4.248495242049359,2,1.0,1.0,1.0,8,93.0
6.052089168924417,6,1.5,2.0,3.0,1,60.0
3.80666248977032,2,1.0,1.0,1.0,16,96.0
4.8283137373023015,2,1.0,0.0,1.0,27,97.0
5.010635294096256,2,1.0,1.0,2.0,2,100.0
5.135798437050261,6,2.0,3.0,3.0,23,96.0
4.4998096703302615,2,1.0,1.0,1.0,70,98.0
5.342334251964812,6,2.0,2.0,3.0,13,97.0
4.248495242049359,2,1.0,1.0,1.0,4,100.0
4.7535901911063645,4,1.0,0.0,1.0,1,100.0
3.80666248977032,1,1.0,1.0,1.0,10,100.0
5.105945473900579,4,1.0,1.0,2.0,2,100.0
4.605170185988092,2,1.0,1.0,1.0,61,99.0
4.51085950651685,2,1.0,1.0,1.0,8,83.0
5.634789603169249,5,1.5,2.0,2.0,4,95.0
5.298317366548036,3,1.0,1.0,1.0,1,60.0
4.605170185988092,4,1.0,2.0,3.0,3,100.0
4.605170185988092,4,1.0,2.0,2.0,4,100.0
4.787491742782046,4,1.0,1.0,2.0,1,100.0
5.1647859739235145,3,1.0,1.0,1.0,5,92.0
5.010635294096256,4,1.0,1.0,2.0,5,100.0
5.298317366548036,4,1.0,2.0,2.0,2,90.0
4.442651256490317,4,1.0,1.0,2.0,16,79.0
6.214608098422191,10,2.5,4.0,4.0,6,83.0
4.31748811353631,4,1.0,1.0,1.0,2,100.0
4.007333185232471,4,1.0,1.0,2.0,17,99.0
5.857933154483459,4,2.0,3.0,3.0,80,98.0
5.187385805840755,6,2.0,2.0,4.0,10,98.0
5.468060141135132,4,1.0,1.0,1.0,2,90.0
5.298317366548036,4,1.0,1.0,1.0,6,90.0
4.8283137373023015,3,1.5,1.0,2.0,108,99.0
3.713572066704309,2,1.0,1.0,1.0,10,93.0
5.003946305945459,4,1.0,1.0,2.0,151,99.0
4.59511985013459,1,1.0,1.0,1.0,3,93.0
5.961005339623274,8,3.0,3.0,5.0,42,93.0
4.787491742782046,2,1.0,1.0,1.0,5,100.0
4.74493212836325,3,1.0,1.0,1.0,11,95.0
4.382026634673881,2,1.0,1.0,1.0,5,100.0
4.691347882229144,2,1.0,0.0,0.0,53,94.0
5.459585514144161,3,1.0,2.0,2.0,43,96.0
4.787491742782046,2,1.0,1.0,1.0,83,94.0
4.248495242049359,2,1.0,1.0,1.0,5,100.0
5.6167710976665735,5,3.0,3.0,3.0,4,95.0
4.204692619390967,2,1.0,1.0,1.0,2,100.0
5.241747015059644,2,1.0,1.0,1.0,5,96.0
6.395261598115449,6,2.5,3.0,3.0,46,88.0
5.293304824724492,2,1.0,1.0,1.0,51,99.0
4.912654885736052,6,2.5,2.0,3.0,33,97.0
4.941642422609304,2,1.0,1.0,1.0,4,100.0
4.248495242049359,3,1.0,1.0,1.0,27,96.0
5.298317366548036,5,1.0,2.0,3.0,39,91.0
3.737669618283368,1,2.0,1.0,1.0,1,100.0
5.043425116919247,3,1.0,0.0,2.0,4,100.0
5.1929568508902095,8,1.0,3.0,5.0,34,81.0
5.272999558563747,2,1.0,0.0,1.0,5,100.0
4.653960350157523,2,1.0,1.0,1.0,4,100.0
5.416100402204419,2,1.0,1.0,1.0,10,98.0
3.6635616461296463,4,2.0,1.0,4.0,51,96.0
4.23410650459726,4,1.0,0.0,2.0,143,88.0
5.1929568508902095,2,1.0,1.0,1.0,10,100.0
5.700443573390688,7,2.0,3.0,5.0,57,94.0
4.276666119016055,2,1.0,1.0,1.0,20,90.0
5.1647859739235145,3,1.0,1.0,1.0,9,96.0
5.298317366548036,6,1.0,1.0,3.0,6,80.0
4.941642422609304,2,1.0,1.0,1.0,16,95.0
5.247024072160486,6,1.0,3.0,3.0,16,91.0
5.6167710976665735,3,1.0,1.0,2.0,18,96.0
4.867534450455582,4,2.0,1.0,2.0,125,84.0
4.867534450455582,3,1.0,1.0,2.0,6,93.0
4.0943445622221,1,1.0,1.0,1.0,5,100.0
5.857933154483459,4,1.0,1.0,2.0,20,100.0
4.007333185232471,2,1.0,1.0,1.0,21,90.0
5.802118375377063,5,1.0,2.0,3.0,71,85.0
4.59511985013459,2,1.5,1.0,1.0,13,97.0
4.605170185988092,2,1.0,1.0,1.0,13,98.0
5.1647859739235145,6,2.0,2.0,3.0,121,93.0
4.787491742782046,2,1.0,0.0,1.0,13,93.0
4.74493212836325,7,1.0,2.0,4.0,39,96.0
3.912023005428147,2,1.0,1.0,1.0,12,98.0
4.74493212836325,3,1.0,2.0,2.0,48,93.0
4.691347882229144,4,2.0,2.0,2.0,14,93.0
4.787491742782046,2,1.0,1.0,1.0,8,93.0
5.105945473900579,4,1.0,2.0,2.0,14,97.0
4.31748811353631,4,1.0,1.0,3.0,2,90.0
5.6167710976665735,2,1.0,1.0,2.0,1,100.0
3.80666248977032,1,1.0,1.0,1.0,46,98.0
3.8918202981106265,3,1.0,1.0,1.0,61,92.0
4.343805421853683,2,1.0,1.0,1.0,12,98.0
5.5174528964647065,2,1.0,0.0,1.0,33,93.0
4.867534450455582,2,1.0,1.0,1.0,8,98.0
5.700443573390688,4,1.5,2.0,3.0,3,87.0
5.272999558563747,4,1.0,1.0,1.0,1,100.0
5.351858133476067,3,1.0,1.0,2.0,4,90.0
4.605170185988092,2,1.0,1.0,1.0,4,70.0
4.8283137373023015,2,1.0,1.0,1.0,37,98.0
4.382026634673881,2,1.0,1.0,1.0,114,96.0
5.313205979041787,4,1.0,2.0,2.0,2,90.0
4.3694478524670215,3,1.0,1.0,2.0,18,94.0
4.07753744390572,1,1.0,1.0,1.0,10,89.0
5.010635294096256,4,2.0,2.0,2.0,1,80.0
4.859812404361672,4,1.0,2.0,2.0,4,87.0
4.553876891600541,2,1.5,1.0,1.0,3,100.0
5.1647859739235145,5,2.0,3.0,4.0,1,100.0
4.442651256490317,2,1.0,1.0,1.0,43,100.0
4.174387269895637,2,1.0,1.0,1.0,24,95.0
4.31748811353631,2,3.0,1.0,1.0,51,88.0
6.395261598115449,6,2.0,2.0,3.0,19,92.0
4.59511985013459,2,0.0,0.0,1.0,170,96.0
4.7791234931115305,6,2.0,2.0,3.0,2,90.0
5.043425116919247,2,1.0,1.0,1.0,16,99.0
4.736198448394496,6,1.0,2.0,4.0,12,98.0
4.174387269895637,1,1.0,1.0,2.0,3,100.0
6.214608098422191,8,2.0,3.0,3.0,1,80.0
4.174387269895637,2,1.0,1.0,1.0,26,96.0
4.4067192472642525,4,1.0,2.0,2.0,9,100.0
4.442651256490317,2,1.0,1.0,2.0,25,96.0
3.970291913552122,3,1.0,1.0,2.0,15,91.0
4.382026634673881,2,1.0,1.0,1.0,7,100.0
4.605170185988092,4,1.0,1.0,2.0,3,96.0
4.4998096703302615,3,1.0,1.0,2.0,18,94.0
4.983606621708336,2,1.0,1.0,1.0,71,98.0
5.288267030694535,3,1.0,0.0,1.0,57,96.0
5.783825182329737,4,1.0,1.0,3.0,43,97.0
5.010635294096256,2,1.0,0.0,1.0,11,100.0
5.393627546352364,7,2.0,3.0,4.0,20,90.0
6.1092475827643655,8,2.0,3.0,4.0,5,80.0
5.1647859739235145,4,1.0,1.0,1.0,3,87.0
5.521460917862246,4,2.0,2.0,4.0,8,98.0
5.010635294096256,3,1.0,1.0,1.0,2,80.0
4.30406509320417,2,1.0,1.0,1.0,8,95.0
4.867534450455582,4,1.0,2.0,2.0,43,99.0
3.688879454113936,2,1.5,1.0,2.0,70,97.0
3.9318256327243257,3,1.0,1.0,1.0,114,96.0
4.477336814478207,2,1.0,1.0,1.0,12,100.0
6.684611727667928,8,2.5,3.0,4.0,1,100.0
4.90527477843843,1,1.0,1.0,1.0,4,90.0
4.07753744390572,1,1.0,1.0,1.0,18,100.0
5.48063892334199,2,1.0,1.0,1.0,26,94.0
4.59511985013459,4,1.0,1.0,2.0,4,100.0
4.983606621708336,2,1.0,1.0,1.0,13,100.0
4.59511985013459,2,1.0,0.0,1.0,11,91.0
4.23410650459726,3,1.0,1.0,1.0,2,70.0
5.003946305945459,1,1.0,1.0,1.0,16,98.0
4.23410650459726,1,1.0,1.0,1.0,1,80.0
4.382026634673881,1,1.0,1.0,1.0,9,93.0
3.218875824868201,1,1.0,1.0,1.0,32,94.0
4.605170185988092,2,1.0,1.0,1.0,17,99.0
5.1647859739235145,4,1.0,1.0,2.0,15,87.0
4.23410650459726,2,1.0,1.0,2.0,51,95.0
5.003946305945459,3,1.0,0.0,2.0,44,92.0
3.555348061489413,1,3.0,1.0,1.0,120,95.0
4.248495242049359,2,1.0,1.0,1.0,3,100.0
4.787491742782046,2,1.0,1.0,1.0,1,100.0
5.241747015059644,2,1.0,1.0,1.0,5,87.0
3.912023005428147,2,1.0,1.0,1.0,6,83.0
4.158883083359672,2,1.0,1.0,1.0,1,100.0
6.214608098422191,6,2.0,2.0,2.0,1,83.0
5.389071729816501,4,2.0,2.0,2.0,1,100.0
5.5093883366279774,5,1.0,2.0,2.0,40,86.0
4.867534450455582,2,1.0,1.0,1.0,26,73.0
5.068904202220232,5,2.0,2.0,2.0,68,88.0
4.31748811353631,2,2.0,1.0,1.0,24,91.0
3.688879454113936,2,1.0,1.0,1.0,18,95.0
4.31748811353631,6,1.0,2.0,1.0,1,100.0
5.1647859739235145,4,1.0,0.0,2.0,8,95.0
4.634728988229637,2,2.0,1.0,1.0,11,93.0
4.584967478670572,4,1.0,1.0,1.0,8,88.0
3.8501476017100575,1,1.0,1.0,1.0,18,98.0
4.23410650459726,2,1.0,1.0,2.0,2,60.0
4.700480365792417,3,1.0,1.0,1.0,22,92.0
4.0943445622221,2,1.0,1.0,1.0,3,73.0
4.74493212836325,4,1.0,1.0,2.0,61,98.0
4.23410650459726,2,1.0,1.0,1.0,5,92.0
4.605170185988092,2,1.0,1.0,1.0,6,100.0
3.9318256327243257,2,1.0,1.0,1.0,10,98.0
6.212606095751518,8,1.0,3.0,4.0,5,92.0
4.382026634673881,4,1.5,2.0,2.0,1,60.0
3.912023005428147,2,1.0,1.0,1.0,5,100.0
4.4998096703302615,4,1.0,1.0,1.0,79,100.0
5.298317366548036,4,1.0,2.0,2.0,2,100.0
6.214608098422191,4,1.5,2.0,2.0,25,99.0
5.416100402204419,4,1.0,2.0,2.0,2,90.0
3.688879454113936,2,1.0,1.0,1.0,2,100.0
5.37989735354046,7,2.0,3.0,3.0,70,87.0
4.48863636973214,2,1.0,1.0,1.0,136,96.0
5.298317366548036,2,2.0,1.0,1.0,8,86.0
4.90527477843843,4,1.0,0.0,2.0,55,100.0
5.700443573390688,6,2.0,2.0,3.0,2,60.0
4.8283137373023015,2,1.0,0.0,1.0,8,100.0
6.052089168924417,7,3.0,3.0,4.0,5,100.0
5.298317366548036,4,1.5,2.0,2.0,71,95.0
4.248495242049359,2,1.0,1.0,1.0,24,100.0
4.997212273764115,4,1.0,1.0,2.0,17,92.0
5.521460917862246,2,1.0,1.0,2.0,2,90.0
4.060443010546419,2,1.0,1.0,1.0,20,97.0
5.010635294096256,2,1.0,1.0,1.0,34,91.0
4.7791234931115305,4,1.0,1.0,2.0,5,96.0
5.293304824724492,2,1.0,1.0,1.0,18,100.0
4.605170185988092,2,1.0,1.0,1.0,10,96.0
5.855071922202427,10,2.0,2.0,5.0,25,98.0
5.187385805840755,5,2.0,2.0,2.0,1,100.0
4.867534450455582,4,1.0,2.0,2.0,5,95.0
5.010635294096256,2,1.0,1.0,1.0,58,90.0
5.9532433342877855,2,1.0,1.0,1.0,18,98.0
4.574710978503383,3,1.0,1.0,2.0,19,96.0
4.174387269895637,2,1.0,1.0,1.0,31,99.0
3.688879454113936,2,1.0,1.0,2.0,10,49.0
4.31748811353631,2,1.0,1.0,1.0,33,94.0
3.8918202981106265,2,1.0,0.0,1.0,4,95.0
5.521460917862246,8,2.0,3.0,3.0,30,95.0
4.718498871295094,4,1.0,1.0,2.0,75,95.0
4.430816798843313,2,1.0,1.0,1.0,17,88.0
6.396929655216146,8,3.5,4.0,5.0,22,97.0
4.605170185988092,2,1.0,0.0,1.0,22,87.0
4.653960350157523,2,1.0,1.0,1.0,63,95.0
5.187385805840755,10,3.0,4.0,5.0,30,97.0
3.8918202981106265,2,1.0,1.0,1.0,67,96.0
4.31748811353631,2,1.0,1.0,1.0,2,100.0
4.262679877041316,2,1.5,1.0,1.0,1,100.0
6.214608098422191,16,0.5,1.0,1.0,12,97.0
4.859812404361672,6,2.0,3.0,4.0,14,93.0
4.59511985013459,2,1.0,1.0,1.0,8,98.0
5.857933154483459,6,2.0,3.0,4.0,8,95.0
4.248495242049359,2,1.0,1.0,1.0,44,99.0
4.248495242049359,2,1.0,1.0,1.0,1,100.0
4.553876891600541,4,1.0,0.0,1.0,228,98.0
4.553876891600541,3,1.0,1.0,1.0,8,85.0
4.442651256490317,3,1.0,1.0,1.0,14,91.0
4.07753744390572,2,1.0,1.0,1.0,56,90.0
4.007333185232471,2,1.0,0.0,1.0,7,77.0
3.8918202981106265,2,1.0,1.0,1.0,10,100.0
4.84418708645859,2,1.0,1.0,1.0,24,97.0
3.80666248977032,1,1.0,1.0,2.0,13,90.0
4.59511985013459,1,1.5,1.0,1.0,7,100.0
4.8283137373023015,5,1.0,1.0,1.0,22,96.0
4.90527477843843,3,1.0,1.0,1.0,68,99.0
4.74493212836325,4,1.0,2.0,2.0,37,86.0
5.991464547107983,12,3.0,4.0,6.0,16,95.0
4.3694478524670215,2,1.0,0.0,1.0,7,100.0
4.867534450455582,7,1.0,2.0,4.0,3,87.0
5.220355825078324,6,1.0,2.0,4.0,123,87.0
3.555348061489413,1,1.0,1.0,1.0,8,94.0
5.247024072160486,5,2.0,2.0,2.0,47,90.0
3.8918202981106265,1,1.0,1.0,1.0,14,94.0
5.293304824724492,2,1.0,1.0,1.0,64,97.0
4.90527477843843,3,1.0,2.0,2.0,1,60.0
4.8283137373023015,2,1.0,0.0,1.0,46,94.0
4.8283137373023015,1,1.0,1.0,1.0,73,93.0
3.688879454113936,1,1.0,1.0,1.0,49,90.0
4.23410650459726,1,1.0,1.0,1.0,1,100.0
3.912023005428147,1,1.0,1.0,1.0,20,96.0
4.867534450455582,3,1.0,1.0,1.0,16,96.0
